x	y	showSelected1
-95.878	43.414	2010
-91	42.59	2007
-95.1	42.28	1991
-93	43.36	2008
-96.19	43.04	2012
-95.08	41.02	1953
-90.42	45.5	1953
-91.23	40.7	1967
-95.48	43.12	2005
-92.13	42.57	2001
-92.06	41.5	2008
-91.98	41.4	2006
-94.2455	42.432	2011
-94.27	42.17	2001
-93.3613	42.8818	2010
-91.9	41.28	1959
-95.88	41.93	1991
-93.87	41.33	1972
-92.2596	41.18	2012
-90.67	41.97	2004
-92.48	42.7	1998
-92.92	41.92	2004
-91.3	41.9	1997
-93.05	41.73	2004
-96.19	43.26	2009
-92.88	42.05	1998
-90.62	42.5	1993
-92.97	41.43	1987
-95.48	41.68	1989
-116.58	43.87	2002
-95.12	42.67	1960
-91.42	41.93	1989
-92.25	41.13	1988
-94.18	42.57	1973
-94.65	42.27	1998
-94.43	42.45	1979
-93.18	41.93	2001
-92.6	41.03	1971
-92.7	43	1997
-91.73	42.47	1998
-90.55	42.42	1972
-95.696	43.377	2010
-94.38	43.22	1953
-95	40.78	1960
-92.84	41.18	2007
-94.5	42.02	1993
-91.3	40.77	1960
-93.67	41.38	2004
-91.33	41.35	1967
-91.83	43.15	1979
-93.6	42.13	2005
-95.22	40.53	1979
-90.35	41.83	1979
-95.65	41.58	1972
-92.52	41.75	1959
-95.22	41.02	1950
-90.58	42.55	1970
-92.92	42.63	2007
-95.13	40.95	1983
-94.67	42.32	2006
-91.52	40.78	2007
-93.68	41.45	2007
-91.27	42.08	1984
-92.02	41.77	1991
-92.32	42.62	1992
-91.55	42.17	1956
-93.4	41.13	2001
-92.23	43	1991
-91.47	40.73	1982
-92.3	42.88	1996
-92.53	41.05	1972
-93.53	41.67	2002
-90.33	41.62	1990
-93.73	42.58	1999
-92.43	41.02	1998
-93.63	41.52	1998
-91.67	42.78	2004
-94.32	41.42	1984
-91.7	41.85	2001
-93.22	41.35	1976
-94.201	41.1419	2012
-92.83	41.03	1996
-91.05	41.87	1991
-95.31	41.19	2008
-93.82	42.37	1980
-92.78	40.67	1992
-91.17	41.27	1998
-93.25	42.75	1964
-90.8	42.28	1958
-94.73	40.68	1954
-95.28	40.87	2000
-95.22	42.17	2005
-92.67	41.58	1956
-91.7	41.55	1975
-92.28	40.75	1977
-92.03	43.23	1967
-96.4	42.93	1975
-90.58	41.88	1984
-96.45	43.32	1997
-92.9	42.25	2001
-95.03	41.4	1965
-94.45	40.97	2008
-96	43.27	1993
-93.33	42.15	1970
-92.48	42.27	2001
-91.22	42.25	1961
-91.38	41.4	1972
-90.35	41.68	1994
-94.23	41.45	1981
-93.97	42.13	1998
-94	42.27	2001
-95.4001	42.485	2011
-92.33	43.05	2003
-94.88	41.38	1956
-94.15	42.37	2004
-93.97	42.37	2004
-93.27	41.57	1981
-95.7	42.82	1958
-91.67	42.07	1995
-93.23	42.82	1959
-92.22	41.15	1995
-95.03	41.23	1959
-93.72	41.58	1984
-95.53	41.63	1962
-92.12	43.43	1975
-94.8075	42.7224	2011
-93.43	41.9	2004
-95.03	40.65	2004
-94.9095	41.2732	2009
-93.62	42.03	1999
-91.37	43.37	2000
-94.57	40.55	1999
-95.75	40.9	1993
-95.48	41.62	2001
-95.83	42.13	2008
-93.4	41.87	2004
-92.15	43.38	1998
-93.37	41.52	2000
-95.87	42.92	1951
-92.33	43.07	1993
-92.4	41.92	1998
-93.78	41.05	1964
-92.8	41.47	1964
-92.74	41.28	2008
-93.24	41.17	2008
-92.92	41.8	2004
-93.6	41.6	1998
-91.43	41.3	1993
-94.85	42.45	1989
-92.5	42.2	1958
-96.1	43.4	1952
-96.2	42.37	1989
-95.83	41.25	1989
-93.8	42.47	2001
-91.35	41.07	1967
-92.52	41.8	2007
-90.4	42.05	1996
-94.05	40.82	1981
-94.02	42.2	2001
-94.8	42.65	1984
-92.22	42.47	2001
-94.45	41.02	2006
-93.9065	41.8691	2005
-93.6	42.85	1999
-94.83	42.58	1995
-95.0444	40.9493	2009
-93.72	41.58	2001
-90.77	42.43	1998
-93.68	41.45	1998
-91.88	41.75	1984
-92.07	40.75	2008
-91.95	41.98	2004
-94.15	41.83	1999
-91.35	41.78	1982
-94.45	41.07	1983
-92.38	43.5	1953
-94.73	40.63	1999
-94.6	40.87	1971
-93.6	42.18	2005
-95.15	43.03	1975
-93.8	42.7	2007
-92.41	42.5	2007
-92.646	41.4626	2011
-93.32	43.07	1999
-95.87	43.18	1986
-94.18	42.83	1956
-93.52	43.4	1999
-96.45	43	1987
-91.6	42.05	1965
-91.85	42.85	1968
-92.47	41.72	1965
-93.2	43.15	1977
-92	42.5	1960
-94.57	40.83	1958
-94.64	41.85	2007
-93.13	43.37	1974
-91.12	42.4	1998
-94.12	41.88	2000
-91.4	41.87	1988
-94.08	41.93	1959
-91.4	41.38	1988
-96.4	43.13	1998
-95.32	43.15	1986
-95.28	42.02	1998
-94.8618	41.3817	2009
-91.07	41.88	1998
-91.38	41.92	1998
-95.58	40.68	1990
-94.48	42.2	1995
-94.92	41.4	1964
-93.2	43.1	1999
-94.9847	41.0338	2009
-93.5335	42.9777	2010
-91.75	41.48	2006
-94.79	42.51	2007
-96.4	42.97	2005
-91.95	41.31	2008
-96.53	42.82	2005
-96.43	42.92	2005
-95.48	40.83	1964
-93.72	43.53	1967
-92.3889	42.0881	2011
-95.57	42.03	2008
-95.89	41.52	2008
-92.73	42.28	1975
-92.72	41.97	1975
-94.72	41.45	1981
-93	41.78	1998
-93.54	41.79	2008
-91.98	41.72	1965
-94.45	43.22	1979
-93.4	41.88	1990
-95.6	42.08	1998
-92.63	42.48	2002
-91.95	42.5	1989
-93.93	41.83	2000
-93.47	41.65	1974
-94.37	41.92	2007
-92.5	41.1	1977
-94.9	40.78	1971
-95.2602	42.5004	2011
-92.25	42.42	2001
-93.2973	42.1329	2010
-92.1	42.25	1965
-93	41.77	1986
-94.68	41.9	2002
-94.25	42.1	1959
-95.57	40.87	1989
-91.67	42.17	1954
-92.4	42.08	2003
-95.6	43.32	1991
-93.6	42.18	1976
-93.65	42.15	1999
-94.03	42.03	1991
-93.32	40.58	1980
-94.02	41.57	2004
-95.85	41.22	1984
-93.27	41.38	1998
-93.68	40.93	1995
-94.98	42.78	1998
-91.3575	42.0241	2009
-93.52	41.52	1998
-95.23	40.77	1964
-92.7	41.1	1964
-91.88	41.02	1982
-92.38	41.58	2000
-96.33	42.47	1969
-91.67	41.15	1959
-91.5	42.28	1966
-93.3	40.63	1981
-91.42	41.93	1989
-91.45	42.53	1993
-94.8	42.48	2007
-93.77	42.3	1990
-91.75	42.08	1998
-91.48	42.43	1991
-93.08	41.95	1981
-92.45	40.93	1988
-93.5246	41.3701	2010
-93.6	42.27	1990
-93.9	41.6	1979
-94.23	42.47	1986
-90.63	42.37	1967
-94.1	43.47	1998
-93.62	41.82	2004
-93.2	41.82	1965
-93.23	40.93	1953
-93.7	42.08	1976
-91.3	42.47	1954
-96.17	42.78	1978
-93.3	42.75	1999
-93.77	42.37	1999
-92.98	40.75	1990
-95.89	41.5	2008
-94.65	41.5	2004
-94.55	40.83	1999
-93.55	42.43	2005
-92.77	42.48	1987
-94.83	43.07	1967
-95.42	42.9	1952
-96.072	42.673	2011
-94.07	43.11	2008
-92.64	42.71	2007
-95.58	40.7	1983
-91.28	43.05	1953
-93.69	41.96	2007
-91.35	42.3517	2009
-92.33	43.47	1968
-91.17	42.77	1994
-91.98	41	1975
-96.08	43.4	1987
-95.95	43.38	1995
-91.95	43.15	1990
-90.55	42.52	1993
-93.15	41.87	2004
-93.55	42.27	1963
-94.03	40.62	2001
-94.88	40.72	1981
-94.52	42.5	2004
-91.82	42.07	1998
-94.82	41.94	2007
-94.42	41.07	2006
-93.02	41.73	1973
-94.62	42.47	1963
-93.93	41.87	1997
-94.57	42.38	1954
-93.33	42.9	2006
-94.42	41.33	1959
-94.73	43.33	2003
-94.93	40.73	1971
-91.38	42.6	1988
-92.48	42.88	1970
-91.43	41.15	2008
-94.67	40.72	1954
-92.93	43.23	1990
-94.83	41.17	1963
-92.83	42.42	2004
-95.7	42.97	1963
-90.62	42.05	1975
-96.18	42.2	1998
-93.28	40.63	2007
-93.72	41.52	2001
-90.54	41.85	2008
-93.87	43.5	1967
-94.27	43	2005
-93.53	41.17	2004
-94.7	41.87	1998
-94.8212	41.4298	2009
-91.4	42.7	2001
-93.78	41.03	1981
-96.43	42.5	1969
-94.43	42.38	2004
-95.1496	42.474	2011
-94.3	41.42	1981
-90.73	41.55	2001
-94.5	41.42	1981
-92.62	41.33	2001
-92.4	42.1	1959
-92.2	43.38	1965
-90.4	42.03	1996
-92.75	43.07	1984
-95.43	43.18	1964
-91.65	42	1985
-95.34	41.77	2008
-92.87	43.07	1993
-93.1	41.33	1971
-93.47	40.87	1990
-91.3	41.9	1998
-94.85	41.75	1959
-94.2	42.92	1979
-94.7	41.45	1953
-94.93	41.72	1999
-95.92	42.08	1998
-92.77	42	1996
-95.77	41.57	2004
-91.47	41.7	1962
-93.32	40.65	1980
-92.22	43.03	1956
-93.43	42.27	2005
-94.07	41.76	2008
-91.87	42	2004
-91.9	42.47	1990
-95.98	42.82	1964
-91.7852	42.6345	2009
-92.2	41.6	2000
-96.08	42.8	1965
-91.13	42.88	1985
-92.86	41.75	2008
-91.93	41	1967
-90.27	41.6	2001
-95.361	42.3753	2011
-95.8	41	1999
-94.72	41.13	2001
-96.37	43.15	2007
-96.17	42.65	1973
-92.6	41.7	2007
-95.5	43.38	1968
-95.78	43.31	2011
-94.2	41.91	2007
-91.15	42.47	1991
-93.32	42.03	1967
-95.02	43.43	1968
-91.05	41.15	2003
-94.63	42.45	2004
-95.38	41.87	2008
-93.6028	42.155	2010
-95.23	40.67	1975
-92.77	41.22	2007
-93.17	43.43	2008
-93.63	42.3	1980
-93.75	42.87	1953
-96.05	43.05	2012
-94.83	41.62	1976
-92.33	42.67	2001
-93.58	41.38	1953
-95.27	40.62	1954
-92.78	42.9	1972
-92.45	42.53	2001
-91.77	43.15	1979
-95.75	42	1992
-92.4847	41.2493	2012
-94.6275	41.2667	2011
-93.2	43.15	2003
-93.97	41.65	1964
-93.75	41.43	2004
-92.72	42.85	1975
-92.73	40.83	2001
-94.29	41.03	2008
-95.13	40.98	1983
-91.35	43.32	1994
-93.32	40.77	2000
-95.6379	42.2011	2011
-93.95	41.62	1990
-95.8	42.78	1964
-92.03	41.85	1972
-96.38	42.4	1998
-92.25	43.27	1994
-94.23	43.07	1984
-90.52	41.53	1997
-90.72	41.72	1995
-95.63	42.63	2001
-90.22	41.8	1995
-93.23	41.57	1988
-93.78	42.83	1998
-93.5	41.37	1975
-90.93	41.85	1996
-96.35	42.5	2006
-92.15	43.25	2004
-96.43	42.87	1953
-91.33	43.28	1965
-93.11	40.68	2007
-93.43	41.88	2004
-93.95	43.38	1987
-95.6	42.07	2001
-94.04	41.11	2007
-91.52	42.18	2005
-94.94	41.25	2007
-96.6	42.75	1998
-94.15	41.52	2004
-94.4403	41.0732	2011
-94.58	41.37	1963
-95.02	43.16	2008
-93.97	42.83	1972
-95.3792	41.8108	2011
-92.93	43.28	2005
-93.84	41.09	2008
-90.66	41.9	2008
-93.11	41.67	2008
-91.98	41.2	1960
-92.57	43.55	2004
-92.55	43.37	2004
-90.92	41.98	1992
-92.78	41.98	2004
-92.27	43.38	1996
-91.3	42.62	1966
-95	41.1	1957
-93.8	42.28	1990
-94.934	41.9614	2011
-93.62	42.97	1980
-90.52	41.53	2001
-95.6	42.12	1967
-91.42	40.53	2004
-91.8	42.05	1971
-92.02	41.95	1971
-92.3	41.33	1971
-94.4758	40.9617	2011
-92.62	41.08	2003
-92.8	41.45	1971
-95.9182	41.6729	2009
-93.6	42.13	1976
-94.6796	41.1538	2011
-95.8408	41.8124	2011
-92.88	41.8	1979
-94.77	41.47	1998
-93.07	42.48	2005
-94	41.62	2004
-94.62	41.33	2000
-93.32	41.47	2000
-94.55	41.81	2007
-92.58	43.28	2004
-93.23	41.12	1966
-94.4	42.4	2008
-93.52	40.6	1975
-94	42.73	1974
-92.73	43.47	2005
-91.75	42.62	2001
-95.33	41.55	1973
-94.8	42.48	1998
-92.45	40.73	1964
-92.89	41.86	2008
-93.31	41.42	2008
-92.55	43.53	2004
-94.38	42.43	2004
-91.27	41.9	1995
-96.07	41.95	1998
-95.28	41.4	1992
-95.02	41.47	1987
-93.33	41.82	1976
-91.03	42.18	1992
-96.47	43.03	2011
-94.5	42.73	1992
-94.17	42.5	1967
-90.17	41.78	1995
-93.62	41.88	1967
-95.82	41.45	1988
-94.47	43.07	1978
-96.33	42.45	1968
-94.5764	40.8901	2011
-96.07	42.45	1984
-94.75	42.8	1998
-92.18	41.68	2008
-91.97	42.17	1994
-94.25	42.85	1953
-93.05	41.93	2004
-92.63	41.58	2001
-95.33	41.88	2001
-92.73	41.33	1953
-92.17	42.63	1976
-94.47	41.3	2000
-94.77	41.45	2000
-95.06	41	2007
-91.61	41.79	2008
-95.7278	41.2849	2012
-90.67	42.58	1988
-96	42.82	1972
-92.05	41.33	1992
-92.05	42.68	1975
-93.78	42.47	1979
-90.83	41.6	1957
-93.08	41.6	1993
-90.33	41.6	2006
-93.9	41.62	2001
-90.98	41.73	1995
-94.47	43.07	1978
-93.35	41.52	1979
-95.26	42.04	2008
-93.9793	41.4582	2011
-96.4	42.83	1999
-92.8	42.87	2005
-91	41.87	1995
-94.8	43	2000
-93.47	43.45	1980
-91.2	42.23	1995
-93.07	42.93	1984
-90.6	41.82	1995
-92.15	43.38	1997
-93.62	41.6	1986
-91.48	40.52	2004
-92.7	42.28	1990
-93.2	43.28	1984
-94.23	42.47	1995
-96.25	43.25	1954
-93.27	43.43	2008
-91.35	41.38	1991
-92.29	41.36	2007
-94.02	41.98	1976
-92.37	41.7	1971
-94.23	40.67	2004
-96.23	42.23	1998
-93.53	41.67	1997
-94.1568	41.2971	2011
-94.13	43.18	1982
-95.33	41.75	1987
-91.3	43.02	1965
-92.8	43.45	2008
-95.6738	41.6832	2011
-94.06	41.64	2008
-93.57	41.33	1997
-94.57	40.9	1979
-93.38	41.78	2004
-95.22	43.15	2006
-94	42.1	2001
-90.88	41.72	1995
-93.75	42.52	1989
-95.47	42.33	1992
-92.73	42.9	1971
-94.5	43.38	2004
-90.98	42.6	1990
-91.07	41.77	1988
-94.5604	40.8866	2011
-94.52	43.05	1994
-91.35	42.45	1995
-93.43	43.27	1984
-91.55	40.5	2004
-93.8	42.82	1984
-91.8	43.42	1994
-91.65	41.3	2002
-95.27	43.17	2006
-95.83	41.15	1992
-94.33	41.02	1964
-92.9	42.12	2004
-91.85	42.58	2000
-96.02	41.65	2001
-91.7	42.07	1983
-93.63	42.62	1991
-92.8336	42.4077	2009
-93.92	41.93	1955
-93.38	43.07	1998
-91.27	42.67	2007
-91.47	42.3	1971
-91.85	41.98	2002
-90.73	41.57	1991
-96.33	42.48	1968
-93.69	41.04	2008
-91.83	42.5	2001
-94.7127	41.2277	2011
-92.87	40.73	2004
-94.83	41.92	2008
-94.35	41.11	2008
-92.35	40.8	2006
-92.92	42.05	1993
-93	41.38	2005
-94.42	43.22	1994
-91.75	42.6	2001
-93.22	42.03	2004
-92.12	42.92	1966
-94.21	43	2008
-91.7849	43.2487	2009
-92.83	41.35	2003
-91.62	42.07	2004
-91.95	42.82	1971
-92.32	41.08	2000
-92	41.4	2002
-95.15	43.05	1985
-94.58	42.4	1999
-95.1	40.83	1964
-94.97	42.85	1998
-94.03	41.9	1992
-92.37	42.8	1991
-92.1395	42.9471	2009
-91.53	40.52	2004
-93.1	43.15	2005
-94.39	42.28	2008
-93.25	41.22	2005
-93.63	41.37	1979
-96.13	42.27	2004
-93.62	43	1994
-95.25	40.67	2004
-94.6	40.7	2005
-90.87	42.93	1985
-91.6	42.23	2007
-93.03	43.25	2005
-94.7	42.15	1995
-94.81	41.89	2008
-93.9	42.1	1964
-91.77	43.17	1965
-92.55	43.38	1980
-93.62	42.03	2005
-93.53	42.52	2001
-95.5	41.92	2008
-95.77	43.47	2000
-91.55	42.63	2001
-95.68	43.09	2012
-94.28	41.45	2004
-95	41.13	1981
-95.35	41.67	1989
-92.57	43.35	1988
-93.8381	43.4985	2010
-91.68	42.58	2000
-92.37	41	1993
-92.27	42	1956
-93.22	41.42	1997
-91.9	42.32	2004
-93.75	43.45	1982
-94.6166	40.8232	2011
-93.27	41.93	2004
-91.95	41.83	1953
-91.55	41.55	1988
-93.4	41.88	1984
-92.67	43.32	1974
-96.12	43.43	1978
-92.2	42.47	1964
-96.25	42.72	1994
-95.03	41.27	1992
-92.92	42.07	2008
-91.85	42.63	1964
-95.33	41.88	1952
-93.15	41.82	1997
-96.32	42.33	1994
-94.22	43.28	1998
-93.42	43.3	1965
-91.63	42.77	2001
-94.23	41.5	2004
-93.6541	41.1908	2012
-96.6	42.75	1996
-96.05	42.93	1978
-94.63	40.83	1966
-96.28	43.08	1998
-95.95	41.83	1984
-93.75	42.73	1990
-95.05	40.7	1981
-91.75	41.87	1953
-91.72	42.62	2001
-91.73	42.42	2004
-93.18	46.15	1979
-91.13	42	1988
-92.08	42.27	1996
-93.87	41.85	1993
-94.73	42.05	2001
-94.68	41.25	2000
-94.92	40.7	1979
-92.97	41.83	1966
-95.6	42.98	1999
-95.42	40.78	1964
-91.93	43.18	1988
-94.37	41.08	2003
-93.7492	43.4863	2012
-94	42.18	1953
-91.93	42.7	2007
-94.72	43.42	2005
-95	40.7	2002
-95.87	43.18	1951
-90.8	41.95	2001
-91.88	42.25	2004
-95.62	41.52	1984
-95.84	41.88	2008
-93.53	42.92	1966
-93.93	42.27	1991
-95.38	42.03	2001
-93.12	42.5	1990
-95.787	43.31	2010
-91.12	41.6	1995
-93.35	41.67	1966
-91.1	42.45	1954
-91.9	41.7	2004
-94.15	41.77	1995
-93.4	42.23	1994
-93.22	41.23	2005
-94.88	42.25	1998
-95.38	40.9	1964
-96.15	43.43	1963
-92.1	42	1990
-94.02	41.53	1979
-95.93	43.47	1986
-92.406	43.3502	2009
-92.52	41.08	1998
-93.88	41.77	2000
-94.6484	42.7428	2010
-92.48	40.63	2008
-92.23	42.08	1966
-93.78	41.52	1975
-91.8439	42.9801	2009
-94.93	42.12	1980
-92.93	42.05	1969
-95.25	41.88	1994
-94.43	43.22	1972
-95.7	42.68	1984
-93.5	41.68	2000
-95.63	42.68	1980
-95.538	43.43	2010
-93.27	40.98	1986
-91.1	42.12	2000
-95.85	42.13	1962
-90.95	41.97	1998
-90.47	43.17	1965
-93.7961	41.3211	2010
-92.05	42.83	1971
-93.43	43.37	1998
-93.67	41.13	1967
-94.1	42.68	2008
-93.62	41.18	1997
-93.02	42.53	1990
-91.62	42.15	2000
-93.93	43.48	1984
-93.73	42.42	1979
-93.42	42.7	2006
-91.15	42.1	1985
-94.77	40.8	1999
-94.55	42.05	1960
-95.75	41.05	2000
-91.83	40.87	2008
-91.67	41.33	2007
-94.87	41.31	2008
-96.12	42.23	2001
-92.05	42.63	1988
-92.05	43.07	1971
-91.25	42.22	2004
-92.47	41.32	1988
-91.17	43.18	1954
-93.5	42.68	2006
-95.82	43.15	2001
-91.28	41.65	1974
-93.66	43.38	2008
-93.73	41.45	1976
-92.55	42.48	1966
-93.2	42.77	1974
-94.05	42.82	1994
-95.8	43.13	2001
-94.68	40.67	2002
-90.2	41.87	1988
-96.38	42.97	1998
-96.07	42.5	1984
-91.37	42.37	1985
-95.35	42.02	1998
-92.93	41.32	1986
-94.88	39.35	2003
-96.85	37.83	1958
-97.13	37.72	1958
-99.1	38.3	1956
-97.18	39.95	2001
-100.48	38.97	2000
-95.35	38.88	1951
-98.4	39.53	1994
-98.03	38.91	2007
-94.63	37.73	2006
-98.97	38.7	2005
-99.83	37.7	2000
-100.57	39.4576	2011
-100.28	38.29	2008
-97.72	39.83	2001
-100.38	38.69	2008
-96.25	39.07	1999
-100.95	37.03	1953
-101.75	38.13	2000
-99.92	39.13	2005
-97.63	39.95	1998
-98.82	37.8	1991
-97.52	38.2	1966
-100.4	37.83	2000
-100.21	39.18	2008
-100.26	39.29	2008
-100.33	37.23	1963
-98.03	37.58	2001
-98.87	38.72	2002
-97.5	38.18	1966
-95.6	39.67	1964
-98.91	38.53	2008
-96.39	39.17	2007
-100.43	39.23	2000
-100.23	39.07	1994
-99.2297	37.6291	2012
-95.89	37.5	2008
-97.33	37.77	1958
-99.72	37.63	2001
-99.42	37.28	1950
-98.12	37.62	1963
-97.85	39.72	1979
-97.6	38.33	1950
-98.68	37.05	2004
-99.42	37.93	1952
-101.48	39.65	1999
-97.87	39.6	2003
-95.97	37.73	1957
-96.1214	38.0284	2009
-99.52	38.25	2001
-101.75	38.15	1962
-99.98	39.18	2000
-98.82	37.35	1963
-98.37	37.32	1976
-95.43	39.5	2002
-94.87	37.62	2006
-96.35	39.95	1999
-97.4	38.1	1966
-101.57	38.6	1963
-98.88	38.47	1964
-100.77	39.4	1956
-98	39.45	1974
-97.95	38.15	1991
-99.1563	38.7052	2012
-101.08	38.5	1999
-98.17	39.82	1975
-99.9592	37.6878	2009
-99.83	38.22	2001
-97.85	38.93	1957
-98.95	38.5	1990
-100.13	39.38	1996
-98.72	38.32	1964
-95.52	38.33	1954
-99.17	38.95	2005
-101.13	38.7	1950
-101.48	39.78	1962
-99.0727	37.9186	2012
-97.82	38.6	1975
-95.06	37.15	2008
-95.63	38.63	1982
-99.92	37.48	1953
-98.74	38.2	2007
-95.1	38.6	2003
-98.18	39.42	2004
-97.77	39.63	1955
-98.83	39.05	2005
-101.38	39.75	1999
-99.08	38.47	1964
-98.55	38.72	1964
-95.45	37.73	1973
-101.35	37.18	1951
-96.63	38.37	1998
-96.3	39.78	1976
-98.58	39.43	1999
-94.82	38.92	1977
-98.7	38.37	2007
-96.1	39.33	1999
-98.08	37.4	2001
-101.22	38.37	1999
-97.78	39.93	2001
-95.63	39.97	1996
-100.93	37.23	2006
-99.53	38.05	1957
-98.95	38.82	2005
-95.01	37.1	2008
-96.97	37.45	1976
-101.12	38.03	1994
-100.247	39.8812	2011
-98.03	38.6	2000
-98.85	38.57	1997
-98.87	38.88	2001
-97.93	37.57	2001
-95.78	38.93	1962
-97.85	39.88	2004
-97	37.7	1967
-99	38.28	1956
-98.87	38.88	2005
-97.83	39.67	2004
-97.47	37.77	1950
-94.65	38.9	1977
-96.78	39.45	1950
-97.85	37.47	2001
-100.545	39.1862	2010
-99	40	1985
-100.13	39.05	2005
-99.2	39.38	2001
-97.63	39.82	2004
-98.05	37.32	2004
-98.55	39.8	1986
-100.17	39.28	2008
-97.87	37.23	2004
-98.42	39.02	2001
-98.6129	38.2521	2012
-98.92	39.77	1982
-99.1	39.47	1985
-100.17	37.7	1992
-98.43	38.4	1959
-99.3063	38.5685	2012
-95.43	39.77	1995
-98.23	38.33	1963
-98.3	39.85	1950
-95.87	39.67	1952
-98.4	38.65	1997
-99.302	38.6021	2012
-99.12	37.6	1960
-99.32	38.53	1951
-95.1	37.42	2005
-101.2	37.25	1994
-98.83	38.17	1991
-97.45	39.85	2001
-95.3389	38.761	2012
-99.87	37.27	2008
-99.75	39.02	2005
-95.02	38.03	1983
-98.47	38.58	1956
-98.32	37.3	2001
-95.32	39.75	1995
-97.47	37.82	1954
-100.53	37.55	1980
-94.98	39.2	2003
-98.02	37.57	2001
-99.27	39.25	2001
-95.58	39.05	1983
-99.3974	38.5496	2012
-100.32	37.27	1994
-98.02	37.78	1995
-96.07	39.68	2005
-99.8939	38.0054	2012
-101.37	37.5	1994
-99.27	38.92	1964
-97.37	37.83	1954
-100.954	37.3515	2009
-100.73	38.35	1997
-100.07	39.83	2000
-99.1358	38.4911	2012
-98.42	39.02	2001
-101.55	39.22	1999
-94.6	37.05	1956
-99.25	37.6	1994
-98.85	38.83	2002
-99.48	37.29	2007
-97.38	40	2001
-95.52	38.68	1978
-99.97	38.28	1972
-97.4	38.1	1966
-99.2832	38.6286	2012
-101.02	37.42	1987
-99.63	39.1	1985
-97.05	39.85	2001
-99.93	39.05	2005
-98.84	38.1	2007
-98.2	37.92	1996
-99.77	38.8	2005
-98.68	39.85	1971
-100.1	39.17	2005
-98.55	37.82	1991
-98.4	38.53	1997
-100.48	38.87	2000
-98.42	38.62	1954
-95.78	37.54	2008
-98.2	38.12	1991
-97.97	40.18	1959
-96.45	37.68	2003
-96.58	37.38	1991
-100.78	39.88	1990
-97.73	39.88	2004
-97.5	39.9	2004
-94.53	37.58	2003
-100.47	38.69	2008
-99.02	38.27	1965
-95.38	39.03	1962
-97.25	37.08	2001
-97.67	39.57	1955
-98.02	40	1959
-100.12	38.34	2008
-98.8021	38.434	2010
-98.62	39.23	1993
-95.73	37.27	2005
-100.83	38	1971
-97.22	37.43	1973
-99.972	37.8272	2009
-98.45	39.05	1952
-98.75	38.52	2002
-98.97	37.93	2006
-99.32	38.7	1976
-99.82	39	2005
-98.95	39.75	1965
-98.45	40.35	1985
-99.1552	38.6309	2012
-99.59	39.83	2007
-101.53	39.76	2007
-99.8	38.83	2005
-99.42	37.93	2001
-100.75	38	1991
-95.98	39.08	1993
-98.63	39.88	2001
-99.7216	37.3055	2012
-100.52	39.68	1996
-98.08	38.25	1959
-98.07	39.67	2001
-98.85	39.77	1990
-97.08	38.7	1950
-100.33	39.11	2008
-94.67	39.13	2003
-99.02	38.25	1993
-98.18	37.2	2004
-98.5554	38.2253	2012
-99.53	39.95	1965
-96.13	38.02	2003
-101.41	39.43	2012
-98.6776	37.5176	2012
-99.98	37.72	1979
-99.02	38.92	1964
-98.57	38.68	2002
-96.82	38.33	1950
-97.22	37.17	1997
-100.12	37.32	2005
-97.3	37.5	1974
-95.63	38.5	1998
-100.28	38.8	2005
-101.8	37.37	1978
-97.93	40.02	1986
-102	38.02	1995
-101.02	38.48	2005
-97.5	39.7	1979
-99.18	39.42	1972
-99.82	38.03	1972
-99.67	38.98	2005
-98.53	38.57	1997
-99.88	38.78	1955
-100.8	38.1	2006
-95.45	37.7	1982
-94.77	38.48	1955
-98.85	39.67	2001
-99.93	38.98	2005
-96.87	38.58	1999
-98.77	38.48	1998
-100.057	37.8839	2012
-98.37	38.73	1997
-98.08	37.52	1963
-97.65	38.83	1974
-96.53	37.65	2003
-97.87	39.15	1970
-97.37	37.97	2001
-95.35	37.88	1991
-100.02	39.3	2000
-99.92	38.98	2000
-97.6	38.99	2007
-98	38.8	1970
-99.4	38.3	1959
-100.48	38.57	2008
-95.33	39.52	1956
-98.43	38.4	1959
-101.97	38.9	1996
-96.62	37.88	2001
-95.8998	38.9301	2012
-94.6	38.47	1969
-99.47	39.08	2005
-100.951	37.3983	2009
-95.52	37.68	1950
-96.5	38.92	1986
-96.18	39.97	2007
-99.62	38.18	2001
-99.59	37.25	2007
-98.8532	38.8584	2012
-95.43	39.98	1984
-99.4282	38.5451	2012
-99.9	38.23	1972
-99.58	37.73	2001
-101.75	38.53	1995
-100.77	37.97	1950
-98.95	39.42	2001
-97.27	39.03	1955
-97.53	40.02	1955
-96.35	38.4	2002
-101.8	38.88	1955
-99.37	38.59	2007
-95.45	38.62	1978
-97.82	39.67	2004
-100.69	38.24	2008
-97.23	37.33	1998
-100.63	39.48	1981
-99.57	39.67	1985
-97.62	38.4	1998
-98.12	37.55	1998
-95.82	38.55	2003
-97.68	37.2	2001
-98.9697	37.342	2012
-97.77	37.15	2001
-100.52	38.56	2008
-100.152	39.8378	2011
-99.62	39.5	1950
-99.1	37.43	1993
-101.53	39.85	2003
-98.27	38.77	2008
-98.83	39.75	1965
-100.42	37.02	2005
-100.39	38.78	2008
-95.53	39.22	1991
-94.85	38.77	1964
-98.67	37.92	2000
-95.72	38.58	1982
-98.4142	38.4939	2010
-98.7	39.52	2001
-98.53	38.6	1997
-96.97	37.47	1979
-95.47	39.85	1964
